,Model,Position,Weight,Pressure,Temperature
1416,LPS33HW,5,135,1010.23, 22.34
1417,LPS33HW,5,135,1010.19, 22.34
1418,LPS33HW,5,135,1010.19, 22.34
1419,LPS33HW,5,135,1010.21, 22.34
1420,LPS33HW,5,135,1010.22, 22.34
1421,LPS33HW,5,135,1010.22, 22.34
1422,LPS33HW,5,135,1010.22, 22.34
1423,LPS33HW,5,135,1010.23, 22.34
1424,LPS33HW,5,135,1010.24, 22.34
1425,LPS33HW,5,135,1010.20, 22.34
1426,LPS33HW,5,135,1010.23, 22.34
1427,LPS33HW,5,135,1010.20, 22.35
1428,LPS33HW,5,135,1010.24, 22.34
1429,LPS33HW,5,135,1010.21, 22.35
1430,LPS33HW,5,135,1010.26, 22.34
1431,LPS33HW,5,135,1010.21, 22.34
1432,LPS33HW,5,135,1010.20, 22.34
1433,LPS33HW,5,135,1010.25, 22.35
1434,LPS33HW,5,135,1010.24, 22.34
1435,LPS33HW,5,135,1010.25, 22.34
1436,LPS33HW,5,135,1010.24, 22.33
1437,LPS33HW,5,135,1010.24, 22.34
1438,LPS33HW,5,135,1010.24, 22.33
1439,LPS33HW,5,135,1010.24, 22.34
1440,LPS33HW,5,135,1010.23, 22.34
1441,LPS33HW,5,135,1010.21, 22.34
1442,LPS33HW,5,135,1010.21, 22.34
1443,LPS33HW,5,135,1010.24, 22.34
1444,LPS33HW,5,135,1010.27, 22.34
1445,LPS33HW,5,135,1010.25, 22.34
1446,LPS33HW,5,135,1010.22, 22.35
1447,LPS33HW,5,135,1010.26, 22.34
1448,LPS33HW,5,135,1010.23, 22.34
1449,LPS33HW,5,135,1010.26, 22.34
1450,LPS33HW,5,135,1010.25, 22.34
1451,LPS33HW,5,135,1010.24, 22.34
1452,LPS33HW,5,135,1010.28, 22.35
1453,LPS33HW,5,135,1010.30, 22.34
1454,LPS33HW,5,135,1010.25, 22.34
1455,LPS33HW,5,135,1010.25, 22.34
1456,LPS33HW,5,135,1010.27, 22.34
1457,LPS33HW,5,135,1010.24, 22.34
1458,LPS33HW,5,135,1010.27, 22.34
1459,LPS33HW,5,135,1010.24, 22.34
1460,LPS33HW,5,135,1010.24, 22.34
1461,LPS33HW,5,135,1010.25, 22.34
1462,LPS33HW,5,135,1010.26, 22.33
1463,LPS33HW,5,135,1010.24, 22.34
1464,LPS33HW,5,135,1010.27, 22.34
1465,LPS33HW,5,135,1010.26, 22.34
1466,LPS33HW,5,135,1010.27, 22.34
1467,LPS33HW,5,135,1010.27, 22.34
1468,LPS33HW,5,135,1010.23, 22.34
1469,LPS33HW,5,135,1010.27, 22.34
1470,LPS33HW,5,135,1010.26, 22.34
1471,LPS33HW,5,135,1010.28, 22.34
1472,LPS33HW,5,135,1010.28, 22.34
1473,LPS33HW,5,135,1010.25, 22.34
1474,LPS33HW,5,135,1010.26, 22.34
1475,LPS33HW,5,135,1010.26, 22.34
1476,LPS33HW,5,135,1010.27, 22.33
1477,LPS33HW,5,135,1010.23, 22.34
1478,LPS33HW,5,135,1010.26, 22.34
1479,LPS33HW,5,135,1010.24, 22.34
1480,LPS33HW,5,135,1010.25, 22.34
1481,LPS33HW,5,135,1010.26, 22.34
1482,LPS33HW,5,135,1010.26, 22.34
1483,LPS33HW,5,135,1010.24, 22.34
1484,LPS33HW,5,135,1010.26, 22.34
1485,LPS33HW,5,135,1010.26, 22.34
1486,LPS33HW,5,135,1010.25, 22.34
1487,LPS33HW,5,135,1010.24, 22.34
1488,LPS33HW,5,135,1010.27, 22.34
1489,LPS33HW,5,135,1010.26, 22.34
1490,LPS33HW,5,135,1010.26, 22.34
1491,LPS33HW,5,135,1010.28, 22.35
1492,LPS33HW,5,135,1010.27, 22.34
1493,LPS33HW,5,135,1010.27, 22.34
1494,LPS33HW,5,135,1010.28, 22.34
1495,LPS33HW,5,135,1010.28, 22.34
1496,LPS33HW,5,135,1010.29, 22.34
1497,LPS33HW,5,135,1010.28, 22.35
1498,LPS33HW,5,135,1010.30, 22.34
1499,LPS33HW,5,135,1010.28, 22.34
1500,LPS33HW,5,235,1008.84, 22.34
1501,LPS33HW,5,235,1011.58, 22.34
1502,LPS33HW,5,235,1011.57, 22.34
1503,LPS33HW,5,235,1011.55, 22.34
1504,LPS33HW,5,235,1011.59, 22.34
1505,LPS33HW,5,235,1011.58, 22.34
1506,LPS33HW,5,235,1011.59, 22.34
1507,LPS33HW,5,235,1011.60, 22.34
1508,LPS33HW,5,235,1011.60, 22.34
1509,LPS33HW,5,235,1011.61, 22.34
1510,LPS33HW,5,235,1011.63, 22.34
1511,LPS33HW,5,235,1011.64, 22.35
1512,LPS33HW,5,235,1011.65, 22.34
1513,LPS33HW,5,235,1011.64, 22.34
1514,LPS33HW,5,235,1011.65, 22.34
1515,LPS33HW,5,235,1011.66, 22.34
1516,LPS33HW,5,235,1011.65, 22.34
1517,LPS33HW,5,235,1011.66, 22.33
1518,LPS33HW,5,235,1011.67, 22.34
1519,LPS33HW,5,235,1011.66, 22.34
1520,LPS33HW,5,235,1011.66, 22.34
1521,LPS33HW,5,235,1011.65, 22.34
1522,LPS33HW,5,235,1011.72, 22.34
1523,LPS33HW,5,235,1011.68, 22.34
1524,LPS33HW,5,235,1011.68, 22.34
1525,LPS33HW,5,235,1011.71, 22.34
1526,LPS33HW,5,235,1011.71, 22.34
1527,LPS33HW,5,235,1011.73, 22.35
1528,LPS33HW,5,235,1011.72, 22.34
1529,LPS33HW,5,235,1011.68, 22.34
1530,LPS33HW,5,235,1011.69, 22.34
1531,LPS33HW,5,235,1011.72, 22.34
1532,LPS33HW,5,235,1011.71, 22.34
1533,LPS33HW,5,235,1011.70, 22.34
1534,LPS33HW,5,235,1011.70, 22.34
1535,LPS33HW,5,235,1011.70, 22.34
1536,LPS33HW,5,235,1011.73, 22.34
1537,LPS33HW,5,235,1011.76, 22.34
1538,LPS33HW,5,235,1011.72, 22.34
1539,LPS33HW,5,235,1011.74, 22.34
1540,LPS33HW,5,235,1011.74, 22.33
1541,LPS33HW,5,235,1011.75, 22.34
1542,LPS33HW,5,235,1011.75, 22.34
1543,LPS33HW,5,235,1011.72, 22.34
1544,LPS33HW,5,235,1011.78, 22.34
1545,LPS33HW,5,235,1011.75, 22.34
1546,LPS33HW,5,235,1011.77, 22.33
1547,LPS33HW,5,235,1011.75, 22.34
1548,LPS33HW,5,235,1011.75, 22.34
1549,LPS33HW,5,235,1011.75, 22.33
1550,LPS33HW,5,235,1011.73, 22.34
1551,LPS33HW,5,235,1011.80, 22.34
1552,LPS33HW,5,235,1011.73, 22.34
1553,LPS33HW,5,235,1011.74, 22.34
1554,LPS33HW,5,235,1011.78, 22.34
1555,LPS33HW,5,235,1011.77, 22.34
1556,LPS33HW,5,235,1011.77, 22.34
1557,LPS33HW,5,235,1011.79, 22.34
1558,LPS33HW,5,235,1011.79, 22.34
1559,LPS33HW,5,235,1011.77, 22.34
1560,LPS33HW,5,235,1011.79, 22.34
1561,LPS33HW,5,235,1011.79, 22.34
1562,LPS33HW,5,235,1011.77, 22.34
1563,LPS33HW,5,235,1011.79, 22.34
1564,LPS33HW,5,235,1011.77, 22.34
1565,LPS33HW,5,235,1011.79, 22.34
1566,LPS33HW,5,235,1011.77, 22.34
1567,LPS33HW,5,235,1011.77, 22.34
1568,LPS33HW,5,235,1011.81, 22.33
1569,LPS33HW,5,235,1011.77, 22.34
1570,LPS33HW,5,235,1011.78, 22.33
1571,LPS33HW,5,235,1011.77, 22.34
1572,LPS33HW,5,235,1011.78, 22.34
1573,LPS33HW,5,235,1011.81, 22.34
1574,LPS33HW,5,235,1011.80, 22.33
1575,LPS33HW,5,235,1011.79, 22.33
1576,LPS33HW,5,235,1011.78, 22.34
1577,LPS33HW,5,235,1011.82, 22.34
1578,LPS33HW,5,235,1011.82, 22.34
1579,LPS33HW,5,235,1011.81, 22.34
1580,LPS33HW,5,235,1011.79, 22.34
1581,LPS33HW,5,235,1011.83, 22.34
1582,LPS33HW,5,235,1011.83, 22.34
1583,LPS33HW,5,235,1011.81, 22.34
1584,LPS33HW,5,235,1011.79, 22.33
1585,LPS33HW,5,235,1011.78, 22.34
1586,LPS33HW,5,235,1011.83, 22.33
1587,LPS33HW,5,235,1011.81, 22.34
1588,LPS33HW,5,235,1011.79, 22.33
1589,LPS33HW,5,235,1011.78, 22.34
1590,LPS33HW,5,235,1011.80, 22.35
1591,LPS33HW,5,235,1011.87, 22.34
1592,LPS33HW,5,235,1011.80, 22.34
1593,LPS33HW,5,235,1011.82, 22.34
1594,LPS33HW,5,235,1011.84, 22.33
1595,LPS33HW,5,235,1011.80, 22.34
1596,LPS33HW,5,235,1011.83, 22.34
1597,LPS33HW,5,235,1011.85, 22.34
1598,LPS33HW,5,235,1011.83, 22.34
1599,LPS33HW,5,235,1011.81, 22.33
1600,LPS33HW,5,535,1008.99, 22.34
1601,LPS33HW,5,535,1015.91, 22.34
1602,LPS33HW,5,535,1016.00, 22.34
1603,LPS33HW,5,535,1016.05, 22.34
1604,LPS33HW,5,535,1016.03, 22.33
1605,LPS33HW,5,535,1016.03, 22.34
1606,LPS33HW,5,535,1016.10, 22.33
1607,LPS33HW,5,535,1016.10, 22.34
1608,LPS33HW,5,535,1016.13, 22.34
1609,LPS33HW,5,535,1016.17, 22.34
1610,LPS33HW,5,535,1016.17, 22.33
1611,LPS33HW,5,535,1016.21, 22.34
1612,LPS33HW,5,535,1016.21, 22.34
1613,LPS33HW,5,535,1016.20, 22.33
1614,LPS33HW,5,535,1016.20, 22.34
1615,LPS33HW,5,535,1016.26, 22.34
1616,LPS33HW,5,535,1016.25, 22.34
1617,LPS33HW,5,535,1016.29, 22.34
1618,LPS33HW,5,535,1016.27, 22.34
1619,LPS33HW,5,535,1016.30, 22.34
1620,LPS33HW,5,535,1016.30, 22.34
1621,LPS33HW,5,535,1016.33, 22.34
1622,LPS33HW,5,535,1016.33, 22.33
1623,LPS33HW,5,535,1016.32, 22.34
1624,LPS33HW,5,535,1016.37, 22.34
1625,LPS33HW,5,535,1016.39, 22.34
1626,LPS33HW,5,535,1016.39, 22.34
1627,LPS33HW,5,535,1016.39, 22.34
1628,LPS33HW,5,535,1016.38, 22.33
1629,LPS33HW,5,535,1016.37, 22.34
1630,LPS33HW,5,535,1016.41, 22.34
1631,LPS33HW,5,535,1016.42, 22.33
1632,LPS33HW,5,535,1016.42, 22.34
1633,LPS33HW,5,535,1016.41, 22.34
1634,LPS33HW,5,535,1016.45, 22.33
1635,LPS33HW,5,535,1016.43, 22.33
1636,LPS33HW,5,535,1016.45, 22.34
1637,LPS33HW,5,535,1016.46, 22.34
1638,LPS33HW,5,535,1016.45, 22.34
1639,LPS33HW,5,535,1016.44, 22.34
1640,LPS33HW,5,535,1016.47, 22.34
1641,LPS33HW,5,535,1016.44, 22.34
1642,LPS33HW,5,535,1016.48, 22.34
1643,LPS33HW,5,535,1016.48, 22.34
1644,LPS33HW,5,535,1016.48, 22.34
1645,LPS33HW,5,535,1016.48, 22.33
1646,LPS33HW,5,535,1016.47, 22.33
1647,LPS33HW,5,535,1016.49, 22.33
1648,LPS33HW,5,535,1016.48, 22.34
1649,LPS33HW,5,535,1016.51, 22.34
1650,LPS33HW,5,535,1016.53, 22.33
1651,LPS33HW,5,535,1016.53, 22.33
1652,LPS33HW,5,535,1016.52, 22.34
1653,LPS33HW,5,535,1016.52, 22.34
1654,LPS33HW,5,535,1016.53, 22.34
1655,LPS33HW,5,535,1016.55, 22.34
1656,LPS33HW,5,535,1016.54, 22.34
1657,LPS33HW,5,535,1016.56, 22.34
1658,LPS33HW,5,535,1016.55, 22.33
1659,LPS33HW,5,535,1016.54, 22.34
1660,LPS33HW,5,535,1016.55, 22.34
1661,LPS33HW,5,535,1016.55, 22.33
1662,LPS33HW,5,535,1016.56, 22.34
1663,LPS33HW,5,535,1016.59, 22.33
1664,LPS33HW,5,535,1016.58, 22.34
1665,LPS33HW,5,535,1016.59, 22.34
1666,LPS33HW,5,535,1016.59, 22.33
1667,LPS33HW,5,535,1016.59, 22.34
1668,LPS33HW,5,535,1016.62, 22.33
1669,LPS33HW,5,535,1016.59, 22.33
1670,LPS33HW,5,535,1016.59, 22.34
1671,LPS33HW,5,535,1016.63, 22.33
1672,LPS33HW,5,535,1016.60, 22.34
1673,LPS33HW,5,535,1016.63, 22.34
1674,LPS33HW,5,535,1016.61, 22.33
1675,LPS33HW,5,535,1016.63, 22.34
1676,LPS33HW,5,535,1016.61, 22.33
1677,LPS33HW,5,535,1016.64, 22.34
1678,LPS33HW,5,535,1016.62, 22.33
1679,LPS33HW,5,535,1016.64, 22.34
1680,LPS33HW,5,535,1016.63, 22.33
1681,LPS33HW,5,535,1016.63, 22.33
1682,LPS33HW,5,535,1016.63, 22.33
1683,LPS33HW,5,535,1016.64, 22.34
1684,LPS33HW,5,535,1016.67, 22.33
1685,LPS33HW,5,535,1016.65, 22.34
1686,LPS33HW,5,535,1016.65, 22.34
1687,LPS33HW,5,535,1016.68, 22.34
1688,LPS33HW,5,535,1016.64, 22.33
1689,LPS33HW,5,535,1016.67, 22.34
1690,LPS33HW,5,535,1016.66, 22.33
1691,LPS33HW,5,535,1016.66, 22.33
1692,LPS33HW,5,535,1016.63, 22.33
1693,LPS33HW,5,535,1016.69, 22.34
1694,LPS33HW,5,535,1016.67, 22.34
1695,LPS33HW,5,535,1016.70, 22.34
1696,LPS33HW,5,535,1016.69, 22.33
1697,LPS33HW,5,535,1016.66, 22.33
1698,LPS33HW,5,535,1016.67, 22.34
1699,LPS33HW,5,535,1016.70, 22.34
1700,LPS33HW,5,235,1009.38, 22.33
1701,LPS33HW,5,235,1011.97, 22.33
1702,LPS33HW,5,235,1012.02, 22.34
1703,LPS33HW,5,235,1012.05, 22.33
1704,LPS33HW,5,235,1012.01, 22.34
1705,LPS33HW,5,235,1012.02, 22.34
1706,LPS33HW,5,235,1012.04, 22.34
1707,LPS33HW,5,235,1012.04, 22.33
1708,LPS33HW,5,235,1012.05, 22.33
1709,LPS33HW,5,235,1012.02, 22.33
1710,LPS33HW,5,235,1012.06, 22.33
1711,LPS33HW,5,235,1012.02, 22.33
1712,LPS33HW,5,235,1012.07, 22.33
1713,LPS33HW,5,235,1012.04, 22.33
1714,LPS33HW,5,235,1012.05, 22.33
1715,LPS33HW,5,235,1012.08, 22.33
1716,LPS33HW,5,235,1012.05, 22.33
1717,LPS33HW,5,235,1012.06, 22.34
1718,LPS33HW,5,235,1012.08, 22.33
1719,LPS33HW,5,235,1012.06, 22.33
1720,LPS33HW,5,235,1012.07, 22.34
1721,LPS33HW,5,235,1012.09, 22.33
1722,LPS33HW,5,235,1012.03, 22.34
1723,LPS33HW,5,235,1012.06, 22.33
1724,LPS33HW,5,235,1012.06, 22.34
1725,LPS33HW,5,235,1012.08, 22.33
1726,LPS33HW,5,235,1012.08, 22.34
1727,LPS33HW,5,235,1012.10, 22.33
1728,LPS33HW,5,235,1012.04, 22.34
1729,LPS33HW,5,235,1012.08, 22.33
1730,LPS33HW,5,235,1012.08, 22.34
1731,LPS33HW,5,235,1012.11, 22.33
1732,LPS33HW,5,235,1012.08, 22.33
1733,LPS33HW,5,235,1012.10, 22.34
1734,LPS33HW,5,235,1012.08, 22.33
1735,LPS33HW,5,235,1012.09, 22.33
1736,LPS33HW,5,235,1012.06, 22.34
1737,LPS33HW,5,235,1012.11, 22.33
1738,LPS33HW,5,235,1012.09, 22.34
1739,LPS33HW,5,235,1012.09, 22.33
1740,LPS33HW,5,235,1012.04, 22.33
1741,LPS33HW,5,235,1012.08, 22.33
1742,LPS33HW,5,235,1012.10, 22.34
1743,LPS33HW,5,235,1012.10, 22.34
1744,LPS33HW,5,235,1012.11, 22.33
1745,LPS33HW,5,235,1012.09, 22.34
1746,LPS33HW,5,235,1012.11, 22.33
1747,LPS33HW,5,235,1012.10, 22.34
1748,LPS33HW,5,235,1012.08, 22.34
1749,LPS33HW,5,235,1012.09, 22.34
1750,LPS33HW,5,235,1012.09, 22.33
1751,LPS33HW,5,235,1012.09, 22.33
1752,LPS33HW,5,235,1012.08, 22.33
1753,LPS33HW,5,235,1012.07, 22.33
1754,LPS33HW,5,235,1012.07, 22.33
1755,LPS33HW,5,235,1012.07, 22.33
1756,LPS33HW,5,235,1012.10, 22.33
1757,LPS33HW,5,235,1012.07, 22.33
1758,LPS33HW,5,235,1012.06, 22.33
1759,LPS33HW,5,235,1012.08, 22.33
1760,LPS33HW,5,235,1012.09, 22.33
1761,LPS33HW,5,235,1012.06, 22.33
1762,LPS33HW,5,235,1012.08, 22.33
1763,LPS33HW,5,235,1012.08, 22.33
1764,LPS33HW,5,235,1012.06, 22.33
1765,LPS33HW,5,235,1012.06, 22.33
1766,LPS33HW,5,235,1012.08, 22.33
1767,LPS33HW,5,235,1012.08, 22.34
1768,LPS33HW,5,235,1012.06, 22.34
1769,LPS33HW,5,235,1012.12, 22.33
1770,LPS33HW,5,235,1012.07, 22.33
1771,LPS33HW,5,235,1012.06, 22.33
1772,LPS33HW,5,235,1012.05, 22.33
1773,LPS33HW,5,235,1012.06, 22.34
1774,LPS33HW,5,235,1012.07, 22.33
1775,LPS33HW,5,235,1012.07, 22.34
1776,LPS33HW,5,235,1012.08, 22.33
1777,LPS33HW,5,235,1012.07, 22.33
1778,LPS33HW,5,235,1012.05, 22.33
1779,LPS33HW,5,235,1012.08, 22.34
1780,LPS33HW,5,235,1012.08, 22.33
1781,LPS33HW,5,235,1012.08, 22.33
1782,LPS33HW,5,235,1012.05, 22.34
1783,LPS33HW,5,235,1012.10, 22.33
1784,LPS33HW,5,235,1012.09, 22.33
1785,LPS33HW,5,235,1012.09, 22.33
1786,LPS33HW,5,235,1012.06, 22.33
1787,LPS33HW,5,235,1012.09, 22.33
1788,LPS33HW,5,235,1012.07, 22.33
1789,LPS33HW,5,235,1012.07, 22.34
1790,LPS33HW,5,235,1012.06, 22.34
1791,LPS33HW,5,235,1012.09, 22.33
1792,LPS33HW,5,235,1012.03, 22.33
1793,LPS33HW,5,235,1012.06, 22.33
1794,LPS33HW,5,235,1012.07, 22.33
1795,LPS33HW,5,235,1012.09, 22.33
1796,LPS33HW,5,235,1012.09, 22.34
1797,LPS33HW,5,235,1012.12, 22.33
1798,LPS33HW,5,235,1012.06, 22.34
1799,LPS33HW,5,235,1012.08, 22.33
1800,LPS33HW,5,135,1009.13, 22.33
1801,LPS33HW,5,135,1010.40, 22.33
1802,LPS33HW,5,135,1010.40, 22.33
1803,LPS33HW,5,135,1010.40, 22.33
1804,LPS33HW,5,135,1010.42, 22.34
1805,LPS33HW,5,135,1010.42, 22.33
1806,LPS33HW,5,135,1010.39, 22.33
1807,LPS33HW,5,135,1010.44, 22.33
1808,LPS33HW,5,135,1010.39, 22.33
1809,LPS33HW,5,135,1010.40, 22.33
1810,LPS33HW,5,135,1010.40, 22.33
1811,LPS33HW,5,135,1010.39, 22.33
1812,LPS33HW,5,135,1010.42, 22.33
1813,LPS33HW,5,135,1010.41, 22.33
1814,LPS33HW,5,135,1010.40, 22.33
1815,LPS33HW,5,135,1010.43, 22.33
1816,LPS33HW,5,135,1010.41, 22.33
1817,LPS33HW,5,135,1010.43, 22.33
1818,LPS33HW,5,135,1010.43, 22.33
1819,LPS33HW,5,135,1010.43, 22.33
1820,LPS33HW,5,135,1010.43, 22.33
1821,LPS33HW,5,135,1010.43, 22.33
1822,LPS33HW,5,135,1010.46, 22.34
1823,LPS33HW,5,135,1010.45, 22.33
1824,LPS33HW,5,135,1010.44, 22.34
1825,LPS33HW,5,135,1010.43, 22.33
1826,LPS33HW,5,135,1010.43, 22.33
1827,LPS33HW,5,135,1010.42, 22.33
1828,LPS33HW,5,135,1010.41, 22.33
1829,LPS33HW,5,135,1010.42, 22.34
1830,LPS33HW,5,135,1010.45, 22.33
1831,LPS33HW,5,135,1010.43, 22.33
1832,LPS33HW,5,135,1010.40, 22.33
1833,LPS33HW,5,135,1010.42, 22.33
1834,LPS33HW,5,135,1010.40, 22.33
1835,LPS33HW,5,135,1010.42, 22.33
1836,LPS33HW,5,135,1010.41, 22.33
1837,LPS33HW,5,135,1010.44, 22.33
1838,LPS33HW,5,135,1010.39, 22.33
1839,LPS33HW,5,135,1010.41, 22.33
1840,LPS33HW,5,135,1010.43, 22.33
1841,LPS33HW,5,135,1010.40, 22.33
1842,LPS33HW,5,135,1010.39, 22.34
1843,LPS33HW,5,135,1010.40, 22.33
1844,LPS33HW,5,135,1010.39, 22.33
1845,LPS33HW,5,135,1010.40, 22.33
1846,LPS33HW,5,135,1010.42, 22.33
1847,LPS33HW,5,135,1010.39, 22.34
1848,LPS33HW,5,135,1010.42, 22.33
1849,LPS33HW,5,135,1010.44, 22.33
1850,LPS33HW,5,135,1010.38, 22.34
1851,LPS33HW,5,135,1010.42, 22.33
1852,LPS33HW,5,135,1010.41, 22.33
1853,LPS33HW,5,135,1010.42, 22.34
1854,LPS33HW,5,135,1010.44, 22.33
1855,LPS33HW,5,135,1010.41, 22.34
1856,LPS33HW,5,135,1010.40, 22.33
1857,LPS33HW,5,135,1010.43, 22.33
1858,LPS33HW,5,135,1010.40, 22.33
1859,LPS33HW,5,135,1010.41, 22.33
1860,LPS33HW,5,135,1010.43, 22.33
1861,LPS33HW,5,135,1010.43, 22.33
1862,LPS33HW,5,135,1010.42, 22.32
1863,LPS33HW,5,135,1010.40, 22.33
1864,LPS33HW,5,135,1010.40, 22.33
1865,LPS33HW,5,135,1010.41, 22.33
1866,LPS33HW,5,135,1010.41, 22.33
1867,LPS33HW,5,135,1010.41, 22.33
1868,LPS33HW,5,135,1010.42, 22.33
1869,LPS33HW,5,135,1010.38, 22.33
1870,LPS33HW,5,135,1010.40, 22.33
1871,LPS33HW,5,135,1010.39, 22.33
1872,LPS33HW,5,135,1010.41, 22.33
1873,LPS33HW,5,135,1010.39, 22.33
1874,LPS33HW,5,135,1010.39, 22.33
1875,LPS33HW,5,135,1010.40, 22.33
1876,LPS33HW,5,135,1010.42, 22.33
1877,LPS33HW,5,135,1010.40, 22.34
1878,LPS33HW,5,135,1010.42, 22.33
1879,LPS33HW,5,135,1010.40, 22.33
1880,LPS33HW,5,135,1010.41, 22.33
1881,LPS33HW,5,135,1010.43, 22.33
1882,LPS33HW,5,135,1010.41, 22.32
1883,LPS33HW,5,135,1010.38, 22.33
1884,LPS33HW,5,135,1010.38, 22.32
1885,LPS33HW,5,135,1010.38, 22.33
1886,LPS33HW,5,135,1010.41, 22.33
1887,LPS33HW,5,135,1010.42, 22.33
1888,LPS33HW,5,135,1010.40, 22.33
1889,LPS33HW,5,135,1010.40, 22.33
1890,LPS33HW,5,135,1010.40, 22.33
1891,LPS33HW,5,135,1010.41, 22.33
1892,LPS33HW,5,135,1010.40, 22.33
1893,LPS33HW,5,135,1010.42, 22.32
1894,LPS33HW,5,135,1010.39, 22.33
1895,LPS33HW,5,135,1010.40, 22.33
1896,LPS33HW,5,135,1010.40, 22.33
1897,LPS33HW,5,135,1010.41, 22.33
1898,LPS33HW,5,135,1010.37, 22.33
1899,LPS33HW,5,135,1010.39, 22.32
1900,LPS33HW,5,85,1008.95, 22.33
1901,LPS33HW,5,85,1009.53, 22.32
1902,LPS33HW,5,85,1009.49, 22.33
1903,LPS33HW,5,85,1009.53, 22.33
1904,LPS33HW,5,85,1009.53, 22.33
1905,LPS33HW,5,85,1009.51, 22.33
1906,LPS33HW,5,85,1009.54, 22.32
1907,LPS33HW,5,85,1009.52, 22.33
1908,LPS33HW,5,85,1009.53, 22.32
1909,LPS33HW,5,85,1009.52, 22.32
1910,LPS33HW,5,85,1009.50, 22.32
1911,LPS33HW,5,85,1009.51, 22.33
1912,LPS33HW,5,85,1009.53, 22.32
1913,LPS33HW,5,85,1009.53, 22.33
1914,LPS33HW,5,85,1009.52, 22.32
1915,LPS33HW,5,85,1009.52, 22.32
1916,LPS33HW,5,85,1009.51, 22.32
1917,LPS33HW,5,85,1009.54, 22.32
1918,LPS33HW,5,85,1009.51, 22.33
1919,LPS33HW,5,85,1009.52, 22.33
1920,LPS33HW,5,85,1009.54, 22.33
1921,LPS33HW,5,85,1009.55, 22.33
1922,LPS33HW,5,85,1009.54, 22.32
1923,LPS33HW,5,85,1009.52, 22.33
1924,LPS33HW,5,85,1009.51, 22.33
1925,LPS33HW,5,85,1009.55, 22.33
1926,LPS33HW,5,85,1009.52, 22.33
1927,LPS33HW,5,85,1009.52, 22.33
1928,LPS33HW,5,85,1009.53, 22.33
1929,LPS33HW,5,85,1009.53, 22.32
1930,LPS33HW,5,85,1009.51, 22.33
1931,LPS33HW,5,85,1009.53, 22.33
1932,LPS33HW,5,85,1009.54, 22.33
1933,LPS33HW,5,85,1009.52, 22.33
1934,LPS33HW,5,85,1009.52, 22.33
1935,LPS33HW,5,85,1009.55, 22.33
1936,LPS33HW,5,85,1009.51, 22.33
1937,LPS33HW,5,85,1009.52, 22.33
1938,LPS33HW,5,85,1009.54, 22.33
1939,LPS33HW,5,85,1009.52, 22.33
1940,LPS33HW,5,85,1009.51, 22.33
1941,LPS33HW,5,85,1009.52, 22.33
1942,LPS33HW,5,85,1009.52, 22.33
1943,LPS33HW,5,85,1009.55, 22.32
1944,LPS33HW,5,85,1009.52, 22.33
1945,LPS33HW,5,85,1009.53, 22.33
1946,LPS33HW,5,85,1009.51, 22.33
1947,LPS33HW,5,85,1009.53, 22.33
1948,LPS33HW,5,85,1009.52, 22.33
1949,LPS33HW,5,85,1009.52, 22.33
1950,LPS33HW,5,85,1009.53, 22.33
1951,LPS33HW,5,85,1009.50, 22.33
1952,LPS33HW,5,85,1009.52, 22.32
1953,LPS33HW,5,85,1009.50, 22.32
1954,LPS33HW,5,85,1009.50, 22.32
1955,LPS33HW,5,85,1009.50, 22.32
1956,LPS33HW,5,85,1009.50, 22.33
1957,LPS33HW,5,85,1009.54, 22.32
1958,LPS33HW,5,85,1009.54, 22.32
1959,LPS33HW,5,85,1009.53, 22.33
1960,LPS33HW,5,85,1009.52, 22.33
1961,LPS33HW,5,85,1009.51, 22.33
1962,LPS33HW,5,85,1009.55, 22.33
1963,LPS33HW,5,85,1009.53, 22.33
1964,LPS33HW,5,85,1009.51, 22.32
1965,LPS33HW,5,85,1009.49, 22.32
1966,LPS33HW,5,85,1009.52, 22.32
1967,LPS33HW,5,85,1009.52, 22.32
1968,LPS33HW,5,85,1009.51, 22.32
1969,LPS33HW,5,85,1009.52, 22.32
1970,LPS33HW,5,85,1009.50, 22.32
1971,LPS33HW,5,85,1009.51, 22.32
1972,LPS33HW,5,85,1009.51, 22.32
1973,LPS33HW,5,85,1009.53, 22.32
1974,LPS33HW,5,85,1009.47, 22.32
1975,LPS33HW,5,85,1009.49, 22.32
1976,LPS33HW,5,85,1009.50, 22.32
1977,LPS33HW,5,85,1009.51, 22.32
1978,LPS33HW,5,85,1009.50, 22.32
1979,LPS33HW,5,85,1009.50, 22.33
1980,LPS33HW,5,85,1009.50, 22.32
1981,LPS33HW,5,85,1009.49, 22.33
1982,LPS33HW,5,85,1009.52, 22.32
1983,LPS33HW,5,85,1009.52, 22.32
1984,LPS33HW,5,85,1009.54, 22.32
1985,LPS33HW,5,85,1009.49, 22.32
1986,LPS33HW,5,85,1009.54, 22.32
1987,LPS33HW,5,85,1009.51, 22.32
1988,LPS33HW,5,85,1009.51, 22.33
1989,LPS33HW,5,85,1009.50, 22.32
1990,LPS33HW,5,85,1009.49, 22.32
1991,LPS33HW,5,85,1009.53, 22.32
1992,LPS33HW,5,85,1009.51, 22.32
1993,LPS33HW,5,85,1009.51, 22.33
1994,LPS33HW,5,85,1009.51, 22.32
1995,LPS33HW,5,85,1009.51, 22.32
1996,LPS33HW,5,85,1009.51, 22.33
1997,LPS33HW,5,85,1009.52, 22.32
